kn_individu_national,dc_sexe_id,annee_naissance0,dc_nationalite,dc_lblnationalite,kn_idcartevisite,dc_titre,dc_accroche,dc_etatcartevisite_id,dc_rome_id,dc_appellationrome_id,dn_dureecontratmin,dn_dureecontratmax,dn_remuneration,dc_unitesalaire_id,dd_datemodifemploirech,dc_domainemetier_id,dc_qualificationmetier_id,dc_lblqualificationmetier,dn_dureeexperience,dc_uniteduree_experience_id,dc_uniteduree_travail_id,dn_mobilitehabitation,dc_unitemobilite_hab_id,kd_datemodification_cv,libre_1,libre_2,libre_3,libre_4,libre_5,libre_6,libre_7,libre_8,libre_9,libre_10,savoir_1,savoir_2,savoir_3,savoir_4,savoir_5,savoiretre_1,savoiretre_2,savoiretre_3,savoirfaire_1,savoirfaire_2,savoirfaire_3,savoirfaire_4,savoirfaire_5,langue_1,langue_2,langue_3,permis_1,permis_2,permis_3,kc_nationalite,kc_qualificationmetier
d086bc862f6a7a69919fe80e504f80bb8edadb57a5e546de55bcdefc1c398b0f,F,1993,1,FRANCAISE,921e8b87db353fdef49c873806f14e52028148091a926c0e36316578982001af,Rédactrice Web SEO,Certifiée Expert en orthographe par le Projet Voltaire et formée à la rédaction Web SEO par l équipe de Lucie Rondelet je vous propose une expertise fiable et des compétences vérifiées Je rédige des contenus optimisés pour vos sites corrige vos textes et je peux également effectuer une traduction en anglais,3,E1104,38964,0,0,1600.0,M,2021-06-14T07:34:04.000Z,,6,Employé qualifié,2,MO,MO,45,MN,2021-06-15T03:25:21.938Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
69ac29691ba139a6ec66cf3caabafbabf91b238c8bbe4fc35cd6682bb48ff11a,F,1984,1,FRANCAISE,77ef45f30162835eca284a11f34933ead573631654b90f47fc6b89478e3f473d,Responsable call center,Pilotage d'équipe In et OffShore Coordination et gestion de projet,3,D1408,19557,,,32000.0,M,,,8,Agent de maîtrise,5,AN,,20,KM,2021-10-21T07:32:04.607Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8
27e0af13cbad5bc4e98367d89b0ee43bed6b595cea5de2bb35609d4ff86717e7,F,1990,1,FRANCAISE,38267c47fd6a116521f2c1aa53b27cde983da3d90437d0495035fb83fd758fff,Agent specialisée petite enfance,Agent spécialisée petite enfance,3,K1303,15196,,,12.0,H,2020-12-10T08:48:02.000Z,,6,Employé qualifié,10,AN,,5,KM,2021-10-07T14:03:19.643Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
c6f6562b514de099329886c7ede4a7cc887439e21a5a1f272957c2e76f84b30c,M,1989,1,FRANCAISE,68ffd470f5790c8817d43459eac49a1f2268d8a4440b82efa0fff38d10eb7543,Motivé et avancé,Mon but est de gravir les échelons ne pas s arrêter que au stade d agent les évoluer part la suite,3,J1301,10741,0,0,10.23,H,,,6,Employé qualifié,6,MO,MO,30,KM,2021-09-27T06:59:21.003Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
26ad32fd4160982115f1701507053f5884328710539a17ed82f404f83bb06169,M,1999,43,SENEGALAISE,10cc9635d22834ea19db102763b7fe55b7eda2e3ada91cd96e1115f4d1c2ca7a,Électricien,4 mois d'expériences installation de blocs autonomes d'éclairage et de sécurites installation de prise information RJ45 résolution de panne éclairage pblic,3,F1602,16801,,,,M,,,5,Employé non qualifié,4,MO,,1,H,2021-11-13T14:01:15.797Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,5
4ab7e8f8d9fe628e9bcde1a5a56e65f470684d7c52f6a0c739b0ce973a8c13b4,F,1972,,,804a4e21d1b28ac350e706a336de498c8dadf7cf31555428db2e3f5a72a83025,accueil vente encaissement personne expérimentée,20 années d'expériences dans la vente encaissement et accueil physique ou téléphonique ponctuelle motivée expérimentée et sérieuse désireuse de changer de région,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35d9baa6d7054a236501d291eec786e578e5cc1b7fe71ea7ebe9baac04f26b61,M,2001,1,FRANCAISE,3d10cb2bdc21f3da272ba5919177f2fa76c410312d60dff7bde531c974b60182,EMLOYÉ LIBRE SERVICE,Je souhaite développer mes compétences dans le cadre d'une formation en alternance,3,D1507,14778,,,10.25,H,2021-02-15T12:40:01.000Z,,,,1,MO,,10,KM,2021-09-18T00:24:29.651Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
115b519f52d39fb64da5ad4da94b4eadf3c4d3194150dc93a2d10c1e9a619446,M,1988,1,FRANCAISE,e033cea97fd59590dc7f9687895fcd3afcfe13abd72304934e1a300ce18aadbd,Actuellement Aide soudeur,Bonne adaptation - Bon relationnel,3,H2909,10896,,,1600.0,M,2021-06-22T13:24:25.000Z,,3,"Ouvrier qualifié (P1, P2)",7,MO,,30,KM,2021-06-23T03:01:11.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
f234cd221300ab9e61dd50c6c058a4edcc1d1370cce21ed1cd71aed034226888,F,1985,1,FRANCAISE,6cafa07f88f07efc8cdb430ad2b27e1c28e7002362b6675f7eceb6cd55ebeac3,Assistante Maternelle Agrée,Calme autonome disponible organisée je travaille en tant qu'assistante maternelle à mon domicile Maison non fumeur Horaires atypiques acceptés Diverses activités à proposer aux enfants accueillis,3,K1303,38088,,,1400.0,M,,,6,Employé qualifié,0,AN,,30,MN,2021-10-05T09:04:17.535Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
f46a152ece9db4ac6715575ca188076c224da6339faad2ab3b0010337b69fe57,F,1975,1,FRANCAISE,396162e005a052054ac68d5be54964f3dbbb4b1dd8b73d8ecf7867ca1df33ea2,Secrétaire Assistante,Riche d'une formation de 2 ans dans un centre de formation je vous propose mes services afin de renforcer votre équipe J'ai réalisé 2 périodes de stage où j'ai pu mettre en pratique mes compétences acquises en formation Bien que je sois novice dans ce métier j ai pu acquérir tout au long de mon parcours professionnel un savoir-faire et un savoir-être qui sont complémentaires avec ce poste,3,M1607,19365,,,,M,2019-10-11T09:36:16.000Z,,3,"Ouvrier qualifié (P1, P2)",2,AN,,35,KM,2021-07-28T15:09:22.908Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
2cf48fa0cb3bccc715db9bbe70f0efa8fd0c200d3c70dc0100558391260b5928,F,1970,1,FRANCAISE,6900c2a232e86737863781a4415703ff222fa4e287bb976644928bf5492d9e08,Reconversion en tant qu'Ouvrière Viticole,Après 30 ans passés au sein du Groupe La Poste en tant que Manager je souhaite actuellement me reconvertir dans le milieu de la viticulture Suite à cette décision je suis en disponibilités depuis 1 année au cours de laquelle j'ai pu travailler dans le monde agricole et viticole,3,A1405,17498,0,0,10.25,H,2021-10-13T11:25:54.000Z,,6,Employé qualifié,1,MO,MO,1,H,2021-10-13T11:25:54.055Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
9c93e39bd21dc97e88e625c226842132f7abefcd1f788193a69aa42a8e737a37,M,1975,22,PORTUGAISE,36b63e5b666275c885812ec6ec497ba56e52a3f8fdc979bd019bcc2aa344da13,Maçon com formação superior em gestão,Trabalho como maçon a 6 anos com experiencia em outras aéreas de gestão e contabilidade com formação superior em contabilidade e gestão,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,
eef76db02093d369b42dec1c88cc016010bff08105f3e0b185a98c4927365267,F,1981,1,FRANCAISE,6819316115c24cd3c0bf82ebb6dc762167f29b7b4b4f93a73616b279f2f1ab2b,Secrétaire administratif administrative,Ponctuelle et ordonnée je suis toujours à jour dans mon travail Aimable et souriante je suis toujours à l'écoute des autres personnes,3,M1607,19365,,,,,2021-10-16T08:03:05.000Z,,6,Employé qualifié,6,MO,,,,2021-10-16T08:15:55.319Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
9c31abef045f8c4ff75b75f16946f43fea249abc1d2cffe24b2312b67a6d09d3,F,1966,1,FRANCAISE,f3cc367fedbd44f2d3777a9e106464f5a1b40433110b2ef5424a59132968aa72,Conducteur de machine,Dynamique ponctuel esprit d'équipe autonome,3,H2102,10567,1,18,9.67,H,2021-09-06T05:35:43.000Z,,2,Ouvrier Spécialisé,4,AN,MO,40,KM,2021-09-06T05:35:43.203Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
f130da9820f272d038d00efb640baee174ba9227a5d5641484cd388d889ac7d7,M,1992,1,FRANCAISE,654a50c5c808f5b18cead566cb18351791528e312dfce0055abbcbd9c9a1e4b0,Agent polyvalent des espaces verts,Mon objectif mettre mes compétences au service de votre établissement,3,A1203,17515,,,10.25,H,2021-07-20T10:04:34.000Z,,2,Ouvrier Spécialisé,3,AN,,20,KM,2021-07-20T10:04:35.008Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
dc76b383d5fb18639ccc70d1e88db0a3a3c6d8270384dc46fab4c868d0a8e4a7,F,1971,1,FRANCAISE,cff22916433346dc95e6fd961292ceca8629439d1c94453672e4797870c0d34d,Guichetier Guichetière de la banque postale,je mettrais au service de votre entreprise mes facultés qui sont le dynamisme le sourire l'autonomie ainsi que mes qualités de contact avec le client,3,C1201,15438,,,,,2018-03-26T12:46:35.000Z,,,,13,AN,,,,2021-03-03T10:02:17.333Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
65b48a6b72b25989bcd7fd5641463bc5f139d38434e9e24c7b39a984b53966f2,M,1994,1,FRANCAISE,b3885bf75a511f1019b92624b064a016e0f27c7e1b7abc8f76d0eb5e9f829eb2,Agent de sécurité,4 ans d'expériences dans la Gendarmerie Nationale,5,K2503,38455,0,0,10.15,H,2021-03-02T05:21:06.152Z,,6,Employé qualifié,0,AN,MO,30,MN,2021-03-02T05:21:06.164Z,Contrôle de personnes,Fouilles et palpations de sécurite,,,,,,,,,,,,,,Sens de la communication,,,Réaliser des gestes de premiers secours,,,,,,,,,,,1,6
07d586177c68578cb00a56663969f9c91777edf180e54f81dd5e36d5725d709e,M,1984,1,FRANCAISE,7d9c45f2bbbb18379e1ef7e135c52aa900017ed9adaf30935c91a2ed3655a3e3,cuisinier,plongeur de la batterie de cuisine également pizzaiolo épluchage des légumes confection des salades et certains desserts,5,G1605,17846,,,11.0,H,2021-10-22T07:55:11.000Z,,6,Employé qualifié,7,MO,,20,KM,2021-10-22T08:04:26.459Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
7ef751395e4d1e0c796e6d324a65f36fef10ebdcb4b8f1abd78f3c2a957574a3,M,1993,1,FRANCAISE,4bfa8d42a57d9093a38883d00f74ce7edc2f8fe3f8fcad7e944d1ad17c1d334e,Mathias Hebras Scénariste,Après 3 ans en licence études cinématographiques à Lille je souhaite me lancer dans l écriture de scénario métier que j ai appris lors de ces études et qui m a tout de suite passionné J ai déjà écrit plusieurs scénario que je pourrais vous fournir,3,E1102,19319,,,2000.0,M,2020-06-08T12:39:52.000Z,,6,Employé qualifié,,,,70,KM,2021-08-04T04:57:55.374Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
d254bff16c6ba9f0d1c38b6fe278cd1b5be0e0c108e0578513a20554a56a02f9,F,1983,1,FRANCAISE,1f97e56a0e7ba3eef090a1d47bbac84d0ee50b4f66a375d73f22c4131ad041c9,Assistante de direction Executive assistant,Assistante de direction bilingue FR EN 10 ans d'expérience dans le secteur de la formation professionnelle et de la santé mentale Excellent relationnel adaptabilité et réactivité Professionnelle efficace et de confiance Possibilité de temps partiel ou de temps plein avec télétravail Télétravail privilégié Le secteur du bien-être serait un plus mais tout est envisageable Parlons-en,3,M1604,11227,0,0,2000.0,M,2021-01-29T09:51:30.000Z,,9,Cadre,10,AN,MO,20,KM,2021-09-20T11:18:32.387Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9
6dbdb372c0b296fa4d0768a178ff73a02c333ad8fef7b9c73b98ff0282c3b3f0,M,1983,1,FRANCAISE,a0464f9d41d2c42a45c8ac93ac2ee122f0f3a779011743c4038c8dc7d6b5b614,Moniteur d'atelier Encadrant technique,Esprit d'équipe bon relationnel manuel expérience dans le développement de projets collectifs le suivi professionnel et la vie collective Compétence technique en espace vert et bâtiment CACES R-372 catégorie 1 Permis BE,3,K1203,14603,,,,,2017-09-13T10:53:06.000Z,,,,8,AN,,,,2021-09-28T04:55:54.310Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
dac458092374a45d4b9f78ca07a4a5e2639750b39995e4d537dac9c7688c2ba0,F,2000,97,BULGARE,74976328262b228559d2870bb74b084225064681e693937c5d7c12fb1965f911,Agriculture et Arboriculture,1 année d'expérience dans differents secteurs d'activité Agriculture - Cueillette des fraise récolte de légumes Arboriculture - Cueillette des pommes Viticulture - Vendanges,3,A1414,17388,,,10.15,H,2020-12-09T08:45:15.000Z,,6,Employé qualifié,1,AN,,20,KM,2021-09-13T10:32:25.687Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,6
98cadbd57c112375dc6991b274f29e5e9d3d2f18309417fc81d02b0f11220650,F,1967,1,FRANCAISE,64b38b5ce626828a46e27c12d44d0a4f4fa7f035fac75c2deabef005daff10b8,Conducteur Conductrice de ligne de conditionnement,20 ans d'expérience en industrie je possède une bonne rigueur un sens du travail d'équipe tout en sachant être autonome Dotée d'une capacité d'adaptation j'ai développé tout au long de mon parcours un sens de l'écoute et de la communication,3,H3301,12981,,,,,2015-03-30T22:00:00.000Z,,,,20,AN,,,,2021-11-09T03:12:59.016Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
7e621ac887b00773d3cbc59486ecc630f883d6e0bc6d143fd9339c750847fdb7,F,1989,31,ALGERIENNE,366f2e186b1764668db23878cb4a17c42603775c95ac1d315d3f7a04119a018d,Mon projet Devenir accompagnant éducatif dans la petite enfance,je souhaite participer au développement des plus jeunes leur proposer des activités ludiques et cognitives afin de participer à leur autonomie et à leur épanouissement,3,K1303,10756,,,10.15,H,2020-03-13T13:23:57.000Z,,6,Employé qualifié,2,MO,,30,MN,2021-10-19T00:52:08.204Z,Relation à l'enfant,Accueil et prise en charge d'enfants de 6 mois à 4 ans,,,,,,,,,,,,,,,,,Accueillir l'enfant et le guider à son arrivée dans la structure,,,,,,,,,,,31,6
4547d3e08c0ff6ef018526c508bbb619557c39555f2173886c9de5ebf1b31f64,M,2000,1,FRANCAISE,791a2b0e65f83b268c687fd3837955d519f7aba78fd3f7b113f5d90e1a890f74,Logisticien,Titulaire de la Licence Pro Logistique - 1 an d'expérience,5,N1303,11295,0,0,12.0,H,2021-09-07T08:37:20.000Z,,7,Technicien dessinateur,1,AN,MO,1,H,2021-09-27T13:03:38.365Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7
bee8b982aa2032e63289e29f18066efb106fa1c14627991fef8e5a78bb174036,M,1991,1,FRANCAISE,6ec75055ba77bcbcd48b493b904972c496ebb63221e3e908a3892fbaeda5922a,Consultant en informatique décisionnelle ETL Datastage,Ingénieur étude et développement en informatique décisionnelle 2 ans et spécialisé dans l'environnement technique datastage je souhaite integrer une ESN qui me propose un projet rigoureux Formation suivi et qui me permet de monter en compétence sur les outils BI,3,M1806,13540,,,,M,,,9,Cadre,2,AN,,,,2021-09-08T13:02:14.406Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9
e10861bafacfe1f3e473731853f4a73c5c9232f07e5a6972d154fbd6e4e9e31c,M,1990,1,FRANCAISE,e122ba727504b06d2ceba2506cbfb36f7526cada65492d9f6a56c119f56ab4c7,Maçonnerie,J'aime bien travailler dehors car il y a différentes tâches diversifier,5,F1704,10879,,,9.88,H,2018-11-19T13:38:42.000Z,,4,"Ouvrier qualifié (P3,P4,OHQ)",1,AN,,30,KM,2021-09-30T00:32:47.825Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4
09d36c7c8a88b8b3e58e90d2896d9b1d889cef3e6428761c0172d0074dd84460,F,1958,1,FRANCAISE,f47c931b06d0d0c7c32b1372294f34580b90a5c00966789eca3e2106a88741f9,Agente d'entretien propreté de locaux,Formée au métier d'agent d'entretien je maîtrise les techniques MHL et la manipulation de l'auto laveuse et la monobrosse,3,K2204,10688,0,0,10.03,H,2019-06-17T07:06:09.000Z,,6,Employé qualifié,1,AN,MO,10,KM,2021-10-05T06:54:29.721Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
dbaf6e52bafcb96143cca5e846697128dcb5c60ee78d8921cc81c0c7c5c27bd8,M,1968,1,FRANCAISE,4b9cd885ab8b72e7e6717f07760aff5027538eb8f830ea51413052d890132917,CONDUCTEUR D'ENGINS,Riche de mon expérience comme conducteur d'engins chauffeur ayant également de bonnes connaissances en mécanique maçonnerie bâtiment VRD et paysagère Ma polyvalence mon dynamisme et mon sérieux sont des atouts que je tiens à mettre à votre disposition Dôté d'un bon relationnel je travaille aussi bien en autonomie qu'en équipe selon les directives demandées,3,F1302,13246,,,2500.0,M,2019-10-10T07:56:36.000Z,,3,"Ouvrier qualifié (P1, P2)",30,AN,,20,KM,2021-02-04T01:47:26.326Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
b1dbb6a85fe05712a4af0dbbfab36abc875687f2d841917344b1b2faeb9e5307,M,1992,1,FRANCAISE,2d2adb0c13e45cba72bea1a0663ce09753686ae52d14f17c2b0ddbf949fd2e6a,Concepteur Conceptrice de jeux vidéo,Expérience principalement acquise dans la conception de serious game et outils de formation inclus l'écriture de scénarios en VR,3,E1104,12816,,,1500.0,M,2020-11-27T08:23:00.000Z,,6,Employé qualifié,1,AN,,1,H,2021-09-17T09:58:38.671Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
fc5fc2403a396dbc725486e3bbb87f0bd2f91da09cd2402ddef436f9d6558a9f,F,1967,1,FRANCAISE,81f57f0c442b232242aae4f67b80bc9622cb01d8cd0bf497a090484ce5c913f6,Accompagnant des Elèves en Situation de Handicap,J'ai un an d'expérience comme conseillère en insertion professionnelle et 10 ans comme chef de bureau cadastre Je suis très organisée j'aime enseigner et travailler en équipe,3,K2104,11258,,,,M,2021-09-22T12:19:31.000Z,,8,Agent de maîtrise,2,AN,,10,KM,2021-10-28T08:08:38.762Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8
46a5774a17a8a98ccd7582a0c1e9878954cdcf23bcca51c6e81ac5f80a78a660,F,1995,1,FRANCAISE,8b2f2e2fa9427fb09ef6f8c5404b90c5fb5649a30f5e70ea120b1b6a6aaed350,Réorientation professionnelle dans le domaine de l'entretient,En pleine reconversion professionnelle je souhaite pour la rentrée de Septembre 2021 trouver un emploi soit en temps qu'Agent d'entretient des collectivités ou alors dans l'aide à la personne J'aimerais également pouvoir effectuer des formations afin de mieux maîtriser ma reconversion professionnelle Je suis très motivée et mettrais toutes les chances de mon côté afin d'y arriver,3,I1203,10672,,,,M,2021-06-15T07:25:50.000Z,,5,Employé non qualifié,,,,20,KM,2021-09-28T00:54:09.228Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
eae9d280372b6933362c16e7181ce75a83f63b801e2dc6bd900f0d79309583cb,M,2001,1,FRANCAISE,37bb18a79b7d616a4a3c04306d0bedc4836c795247f48b6e33b71d64bde60ae9,Jeune 20ans motivé,4 ans dans le monde professionnelle maturité et rigoureux sont des qualités souligne dans mon caractère,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
6bb2858d4f1571dad4b6e20e379bc56b97629e35b6b4dfed361ed6376aa29fd9,F,1988,22,PORTUGAISE,9d8845dafa5d2049614b8a8de3d61e016f8364ac9a11741e2c43244c52d3fb37,condtionnement fruits,Entièrement autonome sur les différents actes professionnels et adaptation rapide à de nouvelles fonctions,5,D1211,20562,,,10.48,H,2021-10-29T08:08:09.000Z,,6,Employé qualifié,2,AN,,5,KM,2021-10-08T09:53:34.863Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,6
e249347bc4b1fe750e2e893f078f3c1a671b91d9883a9437508924ff6c4af5f8,F,1959,1,FRANCAISE,44d443b603aab68ef55875c6f8fa058692b871a23d2219ad1b418fc54717eabf,Assistante de direction trilingue confirmée traductrice français anglais allemand responsable administration du personnel,15 ans d'expérience en traduction rédaction 25 ans d'expérience en assistanat de direction et administration du personnel,3,E1108,20411,0,0,4000.0,M,2021-02-09T12:37:52.000Z,,8,Agent de maîtrise,15,AN,MO,10,KM,2021-09-30T00:30:56.729Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8
b19c2a5b210259d6cbcfde09bd95c7b63b44c5ee3854b52f7c60b92ef59cef4a,F,1989,1,FRANCAISE,8f1b1eec32ef8fbb5383df3926f5d1ec98b5d6b26f6378269647cd3a12f777b1,Secrétaire Assistante,Formée au métier de Secrétaire Assistante je recherche une entreprise qui aurait besoin d'une personne sérieuse responsable assidue avec une volonté de réussir,3,D1401,19369,,,10.15,H,2020-01-27T10:24:45.000Z,,6,Employé qualifié,1,MO,,30,KM,2021-09-28T03:40:56.093Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
c765eb08844d3cb8eb7c8bb17c01776fe9856891afb740a23cc7daed92766bfa,F,1988,1,FRANCAISE,8d1a55be678c6b7711a3dfc32f568c450bd54259e5bca46ad2fc7391fcc8bfa2,Agent d'entretien des locaux,Je recherche un emploi dans l'entretien des locaux à temps partiel qui puisse coïncider avec mon rôle de parent aidant enfant en situation d handicap et donc suivi médicalisé Je suis sérieuse et motivée,5,G1603,14760,0,0,10.5,H,2020-12-03T12:38:03.000Z,,5,Employé non qualifié,0,AN,MO,30,MN,2021-03-03T15:38:53.390Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
964415be3d883745654775c5e568de0b081a3e1bc01d6fc4d438daf0e54a82b3,F,1987,59,AUTRE ASIATIQUE,07b9433cc967d435a704419e114086909de2a82e8d40e8ad9c2c6b2facb5c410,Employée de libre service,J'ai fait mes études à l'étranger et je me suis formée au français Je souhaite travailler dans le commerce car j'ai de l'expérience dans ce domaine et je veux perfectionner mon relationnel auprès de la clientèle,3,D1507,14811,0,0,10.25,H,2021-08-26T08:42:03.000Z,,5,Employé non qualifié,3,AN,MO,20,KM,2021-08-27T01:05:23.225Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,5
55e3ffcb191a69a7781569425e964b226ef6ed46db186e7fc3a9dfc5dc1ea858,F,1985,1,FRANCAISE,d6378bc978a346c270a113a2f97888891cd46ee50ded29c6667c045a3c5d7522,Estheticienne,J'ai obtenu mon CAP esthétique lors de mon congé parentale et obtenu mon diplôme de prothesiste ongulaire pendant mon chômage partiel car c'est un métier qui me passionne et que je veux approfondir dans tous ces aspects,3,D1208,14890,,,2200.0,M,2021-04-30T19:54:33.000Z,,5,Employé non qualifié,1,MO,,30,MN,2021-07-24T01:56:37.934Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
2fdb07518407f54b3e1abb10d8850913e2cb15289697af0b335a3163e9504604,F,1977,25,TURQUE,1eca0b4137af626ed9443792e6a3e0bd52e9ef825918d2f960b0b9dd576b6c59,Vendeuse en articles de bazar,Polyvalente agréable et serviable je suis en mesure d'assurer la mise en place des articles l'entretien des locaux la vente d'articles Rigoureuse serviable et très minutieuse dans mon travail,3,D1212,38381,,,,,2018-01-08T14:40:09.000Z,,,,1,MO,,,,2021-07-27T02:02:58.440Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,
bf3f3e25bf884bc059f9f8630def39a8a6b0db6a2e59632eff86ccd868edecd7,F,1975,1,FRANCAISE,189a23e682278dcbfeb1aca16c7c5da1e014f4d5e14ec206a0e9b0a1f0388244,conseillère en insertion professionnelle accompagnatrice socio-professionnel,Prêter attention à l'autre ne laisser personne sur le bord du chemin une évidence Coordonner et développer le réseau partenarial un de mes acquis Accompagner les personnes pour pérenniser leur projet un engagement Etre force de proposition un de mes atouts,3,K1801,13436,,,10.25,H,2021-05-11T14:43:52.000Z,,6,Employé qualifié,2,AN,,,,2021-05-11T14:45:15.673Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
b0015b573e3c8637693b436cb9b5f25302de934cd5504fce4c5c22707dd56488,F,1972,1,FRANCAISE,cc4af799e5ebc5467f092d8dfa733d3d3e9c0684e9cd796c7404c2eb47e27766,Agent d'entretien des espaces verts Aide ménagère,Forte de 27 ans d expériences en tant qu'aide ménagère j'i également à titre personnel exercé dans les espaces verts,5,A1203,17515,,,10.03,H,2021-05-12T10:34:22.000Z,,5,Employé non qualifié,0,,,20,KM,2021-06-30T02:51:23.306Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
c68c92454145b32b8ce33c0c54233a4b23f576c0b31baacaa9a15fadf8abc6ac,F,1996,1,FRANCAISE,50671cdf0927302921386707c8fce671a5e402509ad0554cc964aba6b77dc219,A la recherche de nouvelles opportunités professionnelles,Suite à mon BTS Commerce International et ma licence professionnelle Management de Projet Informatique et Commercial je cible un poste dans le domaine du commerce commerce international administratif ou ADV dans la région de St Brieuc,3,D1401,11286,,,1700.0,M,2021-04-15T08:20:53.000Z,,5,Employé non qualifié,3,MO,,30,KM,2021-08-17T06:53:16.038Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
2b2c9897bfb41cfef737a17bd489b933bcd7f1fba1441401ef614c9b076ef5b6,M,1996,1,FRANCAISE,46b1e108a1c8aa840f648f32df6dcf713678f3041640d4dab7c77fdd192bb09d,Technicien informatique,Mon parcours à l'armée m'a permis d'acquérir une bonne aisence relationnelle un bon esprit d'équipe ainsi que le respect de la hiérarchie Ayant une bonne connaissance en hardware je souhaiterais approfondir mes compétences,5,M1801,200112,,,2000.0,M,2021-08-24T07:00:34.000Z,,6,Employé qualifié,0,AN,,30,KM,2021-08-24T07:00:34.207Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
173b3a03bf088a37a761ca61e78be12d035568321e0ba043d44f84e52723bb28,M,1983,1,FRANCAISE,faa49023235bc22ca2404691339436414da8345d46ddc68647cc8138ae1ad86d,Pontier,Récemment titulaire du CACES pont roulant je souhaite exercer dans ce domaine,5,N1104,17884,,,2000.0,M,2021-05-07T08:33:09.000Z,,6,Employé qualifié,0,AN,,50,MN,2021-08-25T09:40:44.442Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
23dba11453ba0b6036ac76e60569c1f0544e10f42f5c1163b5507b36c9f3104b,F,1976,1,FRANCAISE,f2e8db667ea9c716309ea8b3a949da7ef12d83a370e85019919dbf01b365045a,Recherche poste d'adjointe QHSE ou technicienne QHSE - Diplômée bac 3 RQHSE Qualité Hygiène Sécurité et Environnement en décembre 2020,Diplômée d'une licence Bac 3 QHSE et d'une première expérience au Service Qualité en cuisine centrale norme ISO 9001 ISO 22 000 méthode HACCP Paquet Hygiène Audit Interne Mes diverses connaissances et maitrises des Normes ISO 9001 22 000 14 001 et 45 001 me permettent de postuler dans différents secteurs d'activité J'attends impatiemment vos propositions,3,H1302,19027,,,2000.0,M,2021-09-01T13:02:02.000Z,,7,Technicien dessinateur,,,,30,MN,2021-09-01T13:02:02.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7
